"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"609","2020","17","Assam","Nagaon","543.36","86.14","17.47","101.01","12.55","21.34","5.61","5.99","294.66","439.15","149.04"
"610","2000","17","Assam","Sivasagar","897.46","219.49","38.51","161.86","12.31","18.05","12.93","6.71","375.13","469.94","125.27"
"610","2001","17","Assam","Sivasagar","897.46","219.49","38.51","161.86","12.31","18.05","10.88","10.99","372.9","472.6","126.74"
"610","2002","17","Assam","Sivasagar","900.1","219.49","38.51","161.86","12.31","18.05","10.14","13.73","370.91","446.95","120.5"
"610","2003","17","Assam","Sivasagar","900.1","220.05","38.51","161.3","12.31","18.05","8.96","15.0","370.82","449.46","121.21"
"610","2004","17","Assam","Sivasagar","900.1","220.05","38.51","161.3","12.31","18.05","8.9","15.1","370.78","458.71","123.71"
"610","2005","17","Assam","Sivasagar","897.46","220.05","38.51","161.3","12.31","18.05","8.9","15.1","370.78","468.18","126.27"
"610","2006","17","Assam","Sivasagar","897.46","220.05","38.51","161.3","12.31","18.05","8.9","15.1","370.78","438.17","118.18"
"610","2007","17","Assam","Sivasagar","897.46","207.28","27.73","186.04","12.31","18.05","8.9","15.1","370.78","454.52","122.58"
"610","2008","17","Assam","Sivasagar","897.46","207.28","27.73","186.24","12.31","18.05","8.7","11.77","374.11","470.99","125.9"
"610","2009","17","Assam","Sivasagar","897.46","207.28","27.73","186.24","12.31","18.05","8.7","11.77","374.11","506.16","135.3"
"610","2010","17","Assam","Sivasagar","897.46","207.28","27.73","186.24","12.31","18.05","8.7","11.77","374.11","507.0","135.52"
"610","2011","17","Assam","Sivasagar","897.46","207.28","27.73","186.24","12.31","18.05","8.7","11.77","374.11","504.15","134.76"
"610","2012","17","Assam","Sivasagar","900.1","211.36","21.98","140.28","15.1","16.73","10.76","19.01","413.19","503.9","121.95"
"610","2013","17","Assam","Sivasagar","900.1","211.36","23.47","139.78","15.1","16.73","10.9","18.32","413.74","521.9","126.14"
"610","2014","17","Assam","Sivasagar","900.1","211.36","19.98","136.55","13.73","15.72","11.23","16.86","424.72","505.17","118.94"
"610","2015","17","Assam","Sivasagar","900.1","211.36","20.2","137.13","14.1","15.72","10.61","17.72","423.32","504.91","119.27"
"610","2016","17","Assam","Sivasagar","900.1","211.36","25.26","118.52","18.74","29.88","15.7","24.14","410.37","507.99","123.79"
"610","2017","17","Assam","Sivasagar","900.1","211.36","25.22","118.2","19.2","29.91","12.93","23.23","413.91","500.15","120.84"
"610","2018","17","Assam","Sivasagar","900.1","211.35","25.46","119.08","18.43","22.95","12.98","23.24","419.69","494.18","117.75"
"610","2019","17","Assam","Sivasagar","900.1","211.35","24.46","140.27","18.69","23.95","17.7","29.02","410.2","501.41","122.24"
"610","2020","17","Assam","Sivasagar","902.1","213.35","26.66","212.87","20.82","24.88","20.75","30.75","414.79","486.7","117.34"
"626","2000","18","Himachal Pradesh","Bilashpur","115.45","12.45","6.54","11.75","6.42","44.86","1.2","1.89","30.21","57.97","191.89"
"626","2001","18","Himachal Pradesh","Bilashpur","111.78","12.87","6.82","11.95","6.26","40.95","1.11","1.32","30.37","57.78","190.25"
"626","2002","18","Himachal Pradesh","Bilashpur","111.78","12.87","6.85","11.87","6.17","41.06","1.41","1.5","29.91","57.29","191.54"
"626","2003","18","Himachal Pradesh","Bilashpur","111.78","13.28","4.9","14.41","6.19","40.67","1.19","1.12","29.86","57.24","191.69"
"626","2004","18","Himachal Pradesh","Bilashpur","111.78","14.01","4.29","15.09","6.15","39.56","1.22","1.14","30.17","57.59","190.88"
"626","2005","18","Himachal Pradesh","Bilashpur","111.78","14.01","4.38","14.91","6.06","39.59","1.24","1.63","29.85","54.71","183.28"
"626","2006","18","Himachal Pradesh","Bilashpur","111.78","14.01","4.4","14.81","6.22","38.46","1.08","1.68","31.0","57.83","186.55"
"626","2007","18","Himachal Pradesh","Bilashpur","111.78","14.01","4.4","14.93","6.17","38.89","1.13","1.68","30.42","62.68","206.05"
"626","2008","18","Himachal Pradesh","Bilashpur","111.78","14.01","4.3","15.25","6.22","39.43","0.97","1.49","29.97","56.51","188.56"
"626","2009","18","Himachal Pradesh","Bilashpur","111.78","14.01","4.3","15.84","6.14","39.52","1.03","1.65","29.13","56.01","192.28"
"626","2010","18","Himachal Pradesh","Bilashpur","111.78","14.01","4.44","15.85","6.06","39.58","0.96","1.54","29.19","56.9","194.93"
"626","2011","18","Himachal Pradesh","Bilashpur","111.78","14.01","4.44","15.85","6.06","39.58","0.96","1.54","29.19","56.01","191.88"
"626","2012","18","Himachal Pradesh","Bilashpur","111.78","14.01","4.44","15.85","5.43","39.58","0.96","1.54","29.82","53.74","180.21"
"626","2013","18","Himachal Pradesh","Bilashpur","111.78","14.01","4.44","15.85","5.43","39.58","0.96","1.54","29.82","53.45","179.24"
"626","2014","18","Himachal Pradesh","Bilashpur","111.78","14.01","4.44","15.85","5.43","39.58","0.96","1.54","29.82","52.04","174.51"
"626","2015","18","Himachal Pradesh","Bilashpur","111.78","14.01","4.44","15.85","5.43","39.58","0.96","1.54","29.82","51.79","173.68"
"626","2016","18","Himachal Pradesh","Bilashpur","111.78","13.8","3.34","17.18","5.43","39.58","0.96","1.54","29.82","55.51","186.15"
"626","2017","18","Himachal Pradesh","Bilashpur","626.0","111.78","13.8","3.34","17.18","5.43","39.58","0.96","1.53","29.82","1942.35"
"626","2018","18","Himachal Pradesh","Bilashpur","111.78","13.8","3.34","15.85","5.43","39.58","0.96","1.53","29.82","58.78","197.14"
"626","2019","18","Himachal Pradesh","Bilashpur","111.78","13.8","3.34","15.85","5.43","39.58","0.96","1.53","29.82","40.31","135.21"
"626","2020","18","Himachal Pradesh","Bilashpur","626.0","111.78","13.8","3.34","17.18","5.43","39.58","0.96","1.53","29.82","1942.35"
"627","2000","18","Himachal Pradesh","Chamba","692.42","272.01","5.5","11.72","5.92","352.59","0.15","1.83","42.68","62.54","146.53"
"627","2001","18","Himachal Pradesh","Chamba","692.42","272.01","5.5","11.72","5.99","352.59","0.24","1.82","42.54","68.31","160.58"
"627","2002","18","Himachal Pradesh","Chamba","692.42","272.01","5.5","11.72","6.27","352.59","0.25","2.28","41.78","65.61","157.04"
"627","2003","18","Himachal Pradesh","Chamba","692.42","272.01","5.5","11.72","6.19","352.59","0.25","2.2","41.94","66.26","157.99"
"627","2004","18","Himachal Pradesh","Chamba","692.42","272.01","5.5","11.72","6.41","352.59","0.22","2.08","41.86","64.22","153.42"
"627","2005","18","Himachal Pradesh","Chamba","692.42","272.01","5.5","11.72","6.21","352.59","0.23","2.26","41.89","66.73","159.3"
"627","2006","18","Himachal Pradesh","Chamba","692.42","272.01","5.26","12.75","6.37","351.16","0.93","1.7","42.22","67.32","159.45"
"627","2007","18","Himachal Pradesh","Chamba","692.42","272.01","5.24","12.83","6.02","351.16","0.96","2.56","41.63","66.71","160.25"
"627","2008","18","Himachal Pradesh","Chamba","692.42","272.01","4.88","15.1","6.86","349.02","0.94","1.58","41.81","68.44","163.69"
"627","2009","18","Himachal Pradesh","Chamba","692.42","272.01","4.81","15.35","6.85","348.8","0.85","1.77","41.76","67.53","161.71"
"627","2010","18","Himachal Pradesh","Chamba","692.42","272.01","4.75","15.38","6.87","348.87","0.73","1.94","41.64","67.78","162.78"
"627","2011","18","Himachal Pradesh","Chamba","692.42","272.01","4.75","15.4","6.89","348.86","0.71","2.05","41.53","66.83","160.92"
"627","2012","18","Himachal Pradesh","Chamba","692.42","272.01","4.72","15.68","6.91","348.68","0.74","6.21","37.14","68.83","185.33"
"627","2013","18","Himachal Pradesh","Chamba","692.42","272.01","4.85","13.65","6.93","350.88","0.64","1.97","41.35","69.11","167.13"
"627","2014","18","Himachal Pradesh","Chamba","692.42","272.01","4.85","13.65","6.93","350.88","0.64","1.77","41.55","72.1","173.53"
"627","2015","18","Himachal Pradesh","Chamba","692.42","272.01","4.85","13.65","6.93","350.88","0.64","1.97","41.35","70.09","169.5"
"627","2016","18","Himachal Pradesh","Chamba","692.42","272.01","4.85","13.65","6.63","350.88","0.63","1.78","41.86","69.78","166.7"
"627","2017","18","Himachal Pradesh","Chamba","627.0","692.42","272.01","4.85","13.47","6.89","350.88","0.63","2.84","40.71","1431.43"
"627","2018","18","Himachal Pradesh","Chamba","692.42","272.01","4.85","15.68","6.49","350.88","0.62","2.72","41.16","66.54","161.66"
"627","2019","18","Himachal Pradesh","Chamba","692.42","272.01","4.85","13.65","6.46","350.88","0.62","5.02","38.9","66.54","171.08"
"627","2020","18","Himachal Pradesh","Chamba","627.0","692.42","272.01","4.85","13.55","6.46","350.88","0.49","4.59","39.45","859.43"
"629","2000","18","Himachal Pradesh","Kangra","843.06","269.58","49.42","124.5","59.37","109.58","3.08","18.69","194.01","355.1","183.03"
"629","2001","18","Himachal Pradesh","Kangra","843.05","268.85","54.39","124.44","56.32","105.6","2.92","20.54","192.48","361.06","187.58"
"629","2002","18","Himachal Pradesh","Kangra","843.05","268.67","54.7","125.04","56.6","105.65","3.96","20.15","192.86","361.74","187.57"
"629","2003","18","Himachal Pradesh","Kangra","843.11","268.11","54.67","124.54","62.1","106.0","5.29","17.8","188.7","360.2","190.89"
"629","2004","18","Himachal Pradesh","Kangra","843.11","268.23","52.9","126.16","58.92","107.16","5.52","18.95","189.46","359.68","189.84"
"629","2005","18","Himachal Pradesh","Kangra","842.67","268.1","53.21","124.35","62.44","106.2","5.14","20.31","187.67","357.45","190.47"
"629","2006","18","Himachal Pradesh","Kangra","842.78","268.12","54.48","123.93","61.34","105.53","5.2","20.27","188.58","356.33","188.95"
"629","2007","18","Himachal Pradesh","Kangra","842.82","268.92","50.43","123.58","64.43","107.0","5.13","17.78","190.31","361.2","189.8"
"629","2008","18","Himachal Pradesh","Kangra","842.82","268.9","48.78","121.77","62.42","112.01","5.06","19.11","189.43","360.15","190.12"
"629","2009","18","Himachal Pradesh","Kangra","842.78","267.3","52.84","118.5","62.86","112.91","4.83","20.8","187.74","362.21","192.93"
"629","2010","18","Himachal Pradesh","Kangra","842.78","267.3","52.84","118.51","62.02","112.91","4.82","19.91","189.58","355.05","187.28"
"629","2011","18","Himachal Pradesh","Kangra","842.78","267.3","52.84","118.42","62.04","112.91","4.85","19.45","190.07","352.47","185.44"
"629","2012","18","Himachal Pradesh","Kangra","842.76","265.37","51.69","115.72","63.27","115.9","4.57","20.74","191.68","347.84","181.47"
"629","2013","18","Himachal Pradesh","Kangra","842.76","265.37","51.69","116.13","62.58","116.83","4.72","20.75","190.85","349.76","183.26"
"629","2014","18","Himachal Pradesh","Kangra","843.26","265.37","51.69","118.22","62.32","116.53","4.9","19.96","190.94","345.58","180.99"
"629","2015","18","Himachal Pradesh","Kangra","842.75","265.71","56.27","118.07","60.0","109.33","5.68","20.84","191.71","357.88","186.68"
"629","2016","18","Himachal Pradesh","Kangra","842.75","264.38","63.28","108.36","60.82","112.18","5.57","22.51","190.45","384.31","201.79"
"629","2017","18","Himachal Pradesh","Kangra","1894.0","842.83","262.31","60.8","110.05","53.84","115.88","6.02","30.66","184.53","601.96"
"629","2018","18","Himachal Pradesh","Kangra","842.83","262.32","57.87","115.72","54.74","117.81","5.96","30.16","183.98","343.18","186.53"
"629","2019","18","Himachal Pradesh","Kangra","842.83","262.32","57.87","135.96","54.63","117.81","5.96","34.7","179.5","339.51","189.14"
"629","2020","18","Himachal Pradesh","Kangra","1894.0","842.83","262.32","57.88","109.52","59.01","120.59","5.45","35.56","174.81","491.54"
"630","2000","18","Himachal Pradesh","Kinnaur","655.3","37.17","134.45","121.05","3.65","318.03","0.11","1.63","7.59","9.33","122.92"
"630","2001","18","Himachal Pradesh","Kinnaur","655.3","36.9","130.89","124.64","3.67","318.13","0.11","1.75","7.58","9.09","119.92"
"630","2002","18","Himachal Pradesh","Kinnaur","655.3","37.36","130.92","124.54","3.55","317.83","0.08","2.09","7.27","8.59","118.16"
"630","2003","18","Himachal Pradesh","Kinnaur","655.3","37.58","130.86","124.6","3.61","317.7","0.06","1.77","7.48","8.75","116.98"
"630","2004","18","Himachal Pradesh","Kinnaur","655.3","37.58","130.86","124.63","3.49","317.55","0.06","2.01","7.48","9.06","121.12"
"630","2005","18","Himachal Pradesh","Kinnaur","624.31","37.58","131.13","124.84","3.49","317.6","0.12","1.88","7.6","9.02","118.68"
"630","2006","18","Himachal Pradesh","Kinnaur","624.31","37.58","131.13","124.84","3.44","317.54","0.13","1.97","7.55","8.97","118.81"
"630","2007","18","Himachal Pradesh","Kinnaur","624.22","37.53","133.34","117.74","3.49","322.28","0.1","1.74","7.88","9.63","122.21"
"630","2008","18","Himachal Pradesh","Kinnaur","624.22","37.61","133.34","117.79","3.29","322.34","0.06","1.82","7.87","9.62","122.24"
"630","2009","18","Himachal Pradesh","Kinnaur","624.21","38.56","132.43","117.88","3.32","322.17","0.09","1.62","8.03","9.55","118.93"
"630","2010","18","Himachal Pradesh","Kinnaur","624.22","38.59","132.44","117.88","3.25","322.04","0.08","1.51","8.31","10.65","128.16"
"630","2011","18","Himachal Pradesh","Kinnaur","624.22","38.58","132.42","117.89","3.23","322.05","0.08","1.47","8.39","10.09","120.26"
"630","2012","18","Himachal Pradesh","Kinnaur","624.22","38.7","132.23","118.11","3.19","321.87","0.13","1.55","8.33","9.8","117.65"
"630","2013","18","Himachal Pradesh","Kinnaur","624.22","38.7","132.23","118.11","3.23","321.88","0.09","1.67","8.22","10.52","127.98"
"630","2014","18","Himachal Pradesh","Kinnaur","624.22","38.7","132.24","118.0","3.16","321.95","0.09","1.63","8.33","10.61","127.37"
"630","2015","18","Himachal Pradesh","Kinnaur","624.2","38.59","130.84","121.7","3.77","319.14","0.08","1.69","8.17","10.8","132.19"
"630","2016","18","Himachal Pradesh","Kinnaur","624.2","38.59","130.84","121.86","3.18","319.57","0.12","1.55","8.26","10.63","128.69"
"630","2017","18","Himachal Pradesh","Kinnaur","630.0","624.2","38.7","130.86","125.76","3.06","315.66","0.13","1.8","8.01","444.62"
"630","2018","18","Himachal Pradesh","Kinnaur","624.2","38.69","130.83","118.11","2.99","315.61","0.17","1.77","8.1","10.88","134.34"
"630","2019","18","Himachal Pradesh","Kinnaur","624.2","37.69","124.98","118.11","2.84","314.9","0.14","1.75","8.26","11.09","134.27"
